Brand,Product,What it is,what is product used for,If you want to know more,Ingredients,Item Link
Algenist,REVEAL Color Correcting Eye Serum Brightener,A silky universally tinted eye brightener formulated to visibly illuminate the undereye area cover dark circles and blur imperfections for a refreshed radiant-looking finish.  ,['- Dark circles- Fine lines and wrinkles   '], This lightweight formula provides a visible lift and leaves the eye area looking rejuvenated and radiant while reducing the appearance of fatigue. AlgaCorrecting complex—with unique microalgae and pigments—creates natural color correction treating dull uneven skintone for a brighter complexion. Microalgae oil which is a patented regenerative compound produced from micro-algae provides smooth application while improving the appearance of firmness and tone. Alguronic acid provides antiaging and brightening benefits to the delicate eye area. This lightweight formula can be used alone or before concealer to illuminate the eyes.  ,"-Alguronic Acid: Reduce the appearance of fine lines and wrinkles, as well as brighten the overall appearance of skin.,-AlgaCorrecting Complex: Treat the main concerns of uneven skin by soothing, brightening, and neutralizing the skin tone.,-Microalgae Oil: Proven in scientific testing to improve the appearance of firmness which results in more toned and smoother-looking skin.,,Water, Dimethicone, Cyclohexasiloxane, Talc, Polymethylsilsesquioxane, Cetyl PEG/PPG-10/1 Dimethicone, Hydrogenated Polyisobutene, Butylene Glycol, Mica, Sodium Chloride, Polysorbate 20, Pentaerythrityl Tetraethylhexanoate, Chlorella Protothecoides Oil, Parachlorella Beijerinckii Exopolysaccharides, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Dunaliella Salina Extract, Halidrys Siliquosa Extract, Aphanizomenon Flos-Aquae Extract, Olea Europaea (Olive) Fruit Oil, Pongamia Glabra Seed Oil, Tocopheryl Acetate, Hydrogenated Starch Hydrolysate, Citric Acid, Polyethylene, Polysilicone-11, Hydrogen Dimethicone, Neopentyl Glycol Diethylhexanoate, Aluminum Hydroxide, Disodium EDTA, Triethoxycaprylylsilane, Disteardimonium Hectorite, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Dehydroacetate, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Beta-Carotene (CI 40800), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.sephora.com/product/reveal-color-correcting-eye-serum-brightener-P411930?icid2=products%20grid:p411930:product
Algenist,Targeted Deep Wrinkle Minimizer,A concentrated gel that primes the skin smoothing the appearance of fine lines and wrinkles.,[],[],"-Alguronic Acid Filling Spheres: Swell in contact with moisture in the skin, rapidly smoothing out the appearance of fine lines and wrinkles.,-Echinacea: Stimulates hyaluronic acid, provides antioxidant protection, smoothes skin texture, and decreases the appearance of wrinkles.,-Soy Protein: Increases collagen and proteoglycan synthesis, supports natural collagen, and visually minimizes wrinkles.,-Vitamin B3 (Niacinamide): Stimulates new fibroblasts by 20 percent, supports natural collagen production, moisturizes, and helps even skin tone.,,Water, Polysilicone-11, Cyclopentasiloxane, Isononyl Isononanoate, Dimethicone, Glycerin, Polyacrylamide, Algae Exopolysaccharides, Hydrolyzed Soy Protein, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Niacinamide, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Echinacea Purpurea Extract, Caprylyl Glycol, Butylene Glycol, Sodium Lactate, Laureth-7, C13-14 Isoparaffin, Pentylene Glycol, Laureth-12, Carbomer, Polysorbate 20, Isononanoic Acid, Hexylene Glycol, Phenoxyethanol, Ethylhexylglycerin.",https://www.sephora.com/product/targeted-deep-wrinkle-minimizer-P311700?icid2=products%20grid:p311700:product
Algenist,10 Day Transformation Kit,['A powerful anti-aging regimen that hydrates skin and reduces visible signs of aging in as little as 10 days.'],['- Dryness- Loss of firmness and elasticity- Fine lines and wrinkles'], This 10 day kit includes the best of Algenist’s anti-aging regimen to deliver visible skin transformation in as little as 10 days. It features products formulated with alguronic acid a patented breakthrough anti-aging ingredient. Through use of this complex the appearance of fine lines and wrinkles is minimized and firmness and elasticity visibly restored for a complexion that looks radiantly smooth and nourished.This set contains:- 1.5 oz/ 45 mL Gentle Rejuvenating Cleanser- 1 oz/ 30 mL POWER Recharging Night Pressed Serum- 0.23 oz/ 7 mL Complete Eye Renewal Balm- 1 oz/ 30 mL GENIUS Ultimate Anti-Aging Cream- 1.35 oz/ 40 mL SPLASH Hydrating Setting Mist,"10 Day Transformation Kit:,-Alguronic Acid: Reduces the appearance of fine lines and wrinkles, as well as brightens the overall appearance of the skin.,-Plant-derived Collagen: Gives skin a firmer, more lifted appearance.,-Coconut Water: Highly concentrated water packed with essential amino acids, antioxidants, and phytonutrients.,,Complete Eye Renewal Balm:,Water, Stearic Acid, Isopropyl Isostearate, Glycerin, Dimethicone, Pentylene Glycol, Glyceryl Stearate SE, Dimethicone Crosspolymer, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Undaria Pinnatifida Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Algae Exopolysaccharides, Alaria Esculenta Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Aloe Barbadensis Leaf Juice, Aloe Barbadensis Leaf Juice Powder, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopheryl Acetate, Caffeine, Tetrapeptide-21, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Magnesium Ascorbyl Phosphate, Malus Domestica Fruit (Apple) Cell Culture Extract, Rubus Idaeus (Raspberry) Leaf Extract, Glucosamine HCl, Pisum Sativum (Pea) Extract, Inula Crithmoide Extract, Phospholipids, N-Hydroxysuccinimide, Chrysin, Hesperidin Methyl Chalcone, Lecithin, Caprylic/Capric Triglyceride, Vinyl Dimethicone/ Methicone Silsesquioxane Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-20, Ceteareth-20, Butylene Glycol, Xanthan Gum, Disodium EDTA, Aminomethyl Propanol, Potassium Sorbate, Chlorhexidine Digluconate, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol.,,GENIUS Ultimate Anti-Aging Cream:,Water, Caprylic/Capric Triglyceride, Hydrogenated Polyisobutene, Glycerin, Chlorella Protothecoides Oil, Dimethicone, Butylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Potassium Cetyl Phosphate, Algae Exopolysaccharides, Vegetable Collagen, Ceramide 3, Cynara Scolymus (Artichoke) Leaf Extract, Retinyl Palmitate, Astragalus Membranaceous Root Extract, Atractyloides Macrocephala Root Extract, Iris Florentina Root Extract, Bupleurum Falcatum Root Extract, Methyl Glucoside Phosphate Proline Lysine Copper Complex, Stearalkonium Bentonite, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica, Caprylyl Glycol, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Cetyl Alcohol, Propylene Carbonate, Phenoxyethanol, Leuconostoc/Radish Root Ferment Filtrate, Chlorphenesin, Fragrance (Parfum), Coumarin.,,Gentle Rejuvenating Cleanser:,Water, Sodium Cocoyl Isethionate, Glyceryl Stearate SE, Stearic Acid, Cocamidopropyl Betaine, Cetyl Alcohol, Dimethicone PEG-8 Meadowfoamate, Algae Exopolysaccharides, Tocopheryl Acetate, Glycerin, Hamamelis Virginiana (Witch Hazel) Water, Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Saccharum Officinarum (Sugarcane) Extract, Sodium Lauroyl Oat Amino Acids, Camellia Sinensis Leaf Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Lauryl Lactyl Lactate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Butylene Glycol, Jojoba Alcohol, Potassium Jojobate, Xanthan Gum, Sodium Chloride, Phenoxyethanol, Benzoic Acid.,,POWER Recharging Night Pressed Serum:,Water, Dimethicone, Glycerin, Methyl Trimethicone, Butylene Glycol, Ceresin, Cyclopentasiloxane, Ozokerite, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides, Algin, Hydrolyzed F-Fucoidan, Tripleurospermum Maritimum Extract, Camellia Sinensis Leaf Extract, Palmitoyl Hexapeptide-52, Passiflora Incarnata Extract, Ribose, Collagen, Bidens Pilosa Extract, Linum Usitatissimum (Linseed) Seed Oil, Adenosine, Elaeis Guineensis (Palm) Oil, Gossypium Herbaceum (Cotton) Seed Oil, Tocopherol, Biosaccharide Gum-4, Alpha-Glucan Oligosaccharide, BHT, Citric Acid, Leuconostoc/Radish Root Ferment Filtrate, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone/PEG-10/15 Crosspolymer, Dipropylene Glycol, Sodium Chloride, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Propanediol, Sodium Citrate, Caprylyl Glycol, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Benzyl Alcohol, Dehydroacetic Acid, Phenoxyethanol, Fragrance (Parfum), Butylphenyl Methylpropional, Hexyl Cinnamal.",https://www.sephora.com/product/10-day-transformation-kit-P425425?icid2=products%20grid:p425425:product
Algenist,ELEVATE Firming & Lifting Contouring Serum,A powerful sculpting serum that instantly restores essential moisture to the skin visibly redefines and lifts facial contours and brightens the complexion. ,['- Loss of firmness and elasticity- Dryness- Fine lines and wrinkles'],This potent sculpting serum visibly contours firms and transforms facial definition. Formulated with alguronic acid—a patented compound produced from microalgae—and propeptide3—a unique and powerful complex of functional proteins and active peptides—it restores skin elasticity firmness and density and helps minimize the appearance of fine lines and wrinkles. This powerful antiaging formula helps visibly refine facial contours to help define the jawline and provides hydration for a visibly firmer and youthful appearance. Gold works as a delivery system to increase the potency and efficacy for polypeptides. These extremely effective antiaging polypeptides significantly reduce the appearance of wrinkles while restoring skin elasticity firmness and density.,"-Alguronic Acid: Reduces the appearance of fine lines and wrinkles, as well as brightens the overall appearance of skin.,-ProPeptide3: Helps repair the look of aging skin and loss of firmness.,-Gold: Works as a delivery system to increase the potency and efficacy for polypeptides; acts as collagen boosters to significantly reduce the appearance of wrinkles.,-Protein Blend: Helps improve and strengthen the skin’s barrier function, leaving skin looking more revitalized and nourished; wrinkles are visibly reduced, and skin appears less fatigued.,,Water, Glycerin, Dicaprylyl Carbonate, Butylene Glycol, Pentylene Glycol, Sodium Polyacrylate, VP/VA Copolymer, Algae Exopolysaccharides, Acetyl Dipeptide-1 Cetyl Ester, Leontopodium Alpinum Callus Culture Extract, Acetyl Tetrapeptide-2, Trifluoroacetyl Tripeptide-2, Tapioca Starch, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Hydrolyzed Lupine Protein, Medicago Sativa (Alfalfa) Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Hydrolyzed Rice Protein, Gold, Arginine/Lysine Polypeptide, Mauritia Flexuosa Fruit Oil, Adenosine, Silica, Tocopherol, Tin Oxide, Synthetic Fluorphlogopite, Sorbitan Laurate, Hydroxyethylcellulose, Sodium Lactate, Carbomer, Citric Acid, Polysorbate 20, Sodium PCA, Xanthan Gum, Dextran, Acetyl Hydroxyproline, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance, Titanium Dioxide (CI 77891).",https://www.sephora.com/product/elevate-firming-lifting-contouring-serum-P410808?icid2=products%20grid:p410808:product
Algenist,Discovery Kit,A five-piece discovery kit that includes everything needed to visibly minimize fine lines and wrinkles restore skin resiliency and neutralize the skin tone. ,['- Fine lines and wrinkles- Loss of firmness and elasticity- Dark circles and uneven skin tone   '],Algenist Discovery Kit is a comprehensive selection of treatments designed to improve skin concerns including fine lines and wrinkles firmness and elasticity dark circles and uneven skin tone. This kit takes you through an entire skin care regimen from cleansing to priming. Gentle Rejuvenating Cleanser refreshes and effectively removing impurities and makeup—without drying the skin. Retinol Firming &amp; Lifting Serum reduces the appearance of fine lines and wrinkles while improving the appearance of skin elasticity. GENIUS Ultimate Anti-Aging Cream helps visibly restore skin resiliency and deliver a more toned appearance. POWER Advanced Wrinkle Fighter 360° Eye Serum visibly lifts the upper eyelid diminishes dark circles and minimizes crow’s feet. Finish with Color Correcting Radiant Primer by applying over the entire face to smooth skin and correct color.This set contains:- 1.5 oz Gentle Rejuvenating Cleanser - 0.17 oz/ 5 mL Retinol Firming &amp; Lifting Serum- 0.5 oz/ 14.7 mL GENIUS Ultimate Anti-Aging Cream- 0.17 oz/ 5 mL POWER Advanced Wrinkle Fighter 360° Eye Serum- 0.17 oz/ 5 mL REVEAL Color Correcting Radiant Primer,"-Alguronic Acid: Patented compound produced from microalgae and proven in scientific testing to reduce the appearance of fine lines and wrinkles, as well as brighten the overall appearance of skin.,,Gentle Rejuvenating Cleanser:,Water, Sodium Cocoyl Isethionate, Glyceryl Stearate SE, Stearic Acid, Cocamidopropyl Betaine, Cetyl Alcohol, Dimethicone PEG-8 Meadowfoamate, Hamamelis Virginiana Water (Hamamelis Virginiana (Witch Hazel) Water), Algae Exopolysaccharides, Tocopheryl Acetate, Sodium Lauroyl Oat Amino Acids, Camellia Sinensis Leaf Extract, Pyrus Malus Fruit Extract (Pyrus Malus (Apple) Fruit Extract), Citrus Medica Limonum Fruit Extract (Citrus Medica Limonum (Lemon) Fruit Extract), Citrus Aurantium Dulcis Fruit Extract (Citrus Aurantium Dulcis (Orange) Fruit Extract), Saccharum Officinarum Extract (Saccharum Officinarum (Sugar Cane) Extract), Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra Root Extract (Glycyrrhiza Glabra (Licorice) Root Extract), Jojoba Alcohol, Potassium Jojobate, Glycerin, Lauryl Lactyl Lactate, Butylene Glycol, Benzoic Acid, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Sodium Chloride, Xanthan Gum, Ethylhexylglycerin.,,Retinol Firming & Lifting Serum:,Water, Dimethicone, Glycerin, Butylene Glycol, Dimethicone Crosspolymer, Pentylene Glycol, Polymethyl Methacrylate, Algae Exopolysaccharides, Retinol, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Ceramide 3, Acetyl Dipeptide-1 Cetyl Ester, Glycine Soja (Soybean) Seed Extract, Squalane, Sodium PCA, Caprylyl Glycol, Polysorbate 60, Dipotassium Glycyrrhizate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylic/Capric Triglyceride, Polysorbate 20, Dimethicone PEG-10/15 Crosspolymer, Sorbitan Laurate, Cetyl Palmitate, Hydroxyethylcellulose, Whey Protein, Carbomer, Lactic Acid, Sorbitan Isostearate, Lactose, Disodium EDTA, Trideceth-6 Phosphate, Sodium Hydroxide, Chlorphenesin, Phenoxyethanol, Fragrance, Mica, CI77891.,,GENIUS Ultimate Anti-Aging Cream:,Water, Caprylic/Capric Triglyceride, Hydrogenated Polyisobutene, Glycerin, Chlorella Protothecoides Oil, Dimethicone, Butylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Potassium Cetyl Phosphate, Algae Exopolysaccharides, Vegetable Collagen, Ceramide 3, Cynara Scolymus (Artichoke) Leaf Extract, Retinyl Palmitate, Astragalus Membranaceous Root Extract, Atractyloides Macrocephala Root Extract, Iris Florentina Root Extract, Bupleurum Falcatum Root Extract, Methyl Glucoside Phosphate Proline Lysine Copper Complex, Stearalkonium Bentonite, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica, Caprylyl Glycol, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Cetyl Alcohol, Propylene Carbonate, Phenoxyethanol, Leuconostoc/Radish Root Ferment Filtrate, Chlorphenesin, Fragrance, Coumarin.,,POWER Advanced Wrinkle Fighter 360° Eye Serum:,Water, Dimethicone, Isododecane, Glycerin, Butylene Glycol, Polysilicone-11, Isohexadecane, Pentylene Glycol, Algae Exopolysaccharides, Chlorella Protothecoides, Plantago Lanceolata Leaf Extract, Darutoside, Polygonum Bistorta Root Extract, Nannochloropsis Oculata Extract, Albizia Julibrissin Bark Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Mica, Adenosine, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Pullulan, Tocopheryl Acetate, Steareth-20, Disodium EDTA, Chlorhexidine Digluconate, Citric Acid, Sodium Hydroxide, Xanthan Gum, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.,,REVEAL Color Correcting Radiant Primer:,Water, Dodecane, Hexyl Laurate, Triethylhexanoin, Steareth-2, Mannitol, Steareth-21, Butylene Glycol, Glyceryl Stearate, Glycerin, Sorbitan Sesquioleate, Chlorella Protothecoides Oil, Algae Exopolysaccharides, Pongamia Glabra Seed Oil, Dunaliella Salina Extract, Haematococcus Pluvialis Extract, Halidrys Siliquosa Extract, Chondrus Crispus Extract, Aphanizomenon Flos-Aquae Extract, Algae Extract, Phaeodactylum Tricornutum Extract, Lysine, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate, Evodia Rutaecarpa Fruit Extract, Magnesium Chloride, Hydrogenated Starch Hydrolysate, Cellulose, Dimethicone, Carbomer, Hydrogenated Lecithin, Polymethyl Methacrylate, Sodium Hydroxide, BHT, Disodium EDTA, Propanediol, Arginine PCA, Hydroxypropyl Methylcellulose, Citric Acid, Aluminum Hydroxide, Zinc Chloride, Galactoarabinan, Potassium Chloride, Sodium Chloride, Sodium Benzoate, Potassium Sorbate, Dehydroacetic Acid, Benzyl Alcohol, Phenoxyethanol, Beta-Carotene (CI 40800), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.sephora.com/product/discovery-kit-P411583?icid2=products%20grid:p411583:product
Algenist,POWER Advanced Wrinkle Fighter Moisturizer,An advanced antiaging moisturizer formulated with the patented ingredient Alguronic Acid along with AlgaProtein to address the first signs of aging.,['- Fine lines and wrinkles- Dark spots and uneven skin tone- Dryness'], For the first time Alguronic Acid and AlgaProtein combine to visibly minimize the appearance of fine lines and wrinkles. This powerful formula visibly improves skin's firmness and elasticity and provides the appearance of more refined texture for a more healthy and youthful appearance.,"['Water, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Palmitic Acid, Stearic Acid, Chlorella Protothecoides, Algae Exopolysaccharides, Citrullus Vulgaris (Watermelon) Fruit Extract, Hydrolyzed Myrtus Communis Leaf Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Collagen, Sodium PCA, Ribose, Sodium Lactate, Leuconostoc/Radish Root Ferment Filtrate, Butyrospermum Parkii (Shea) Butter, Dimethicone, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Sodium Hydroxide, Disodium EDTA, Xanthan Gum, Magnesium Chloride, Potassium Sorbate, Sodium Benzoate, Citric Acid, Ethylhexylglycerin, Chlorphenesin, Caprylyl Glycol, Phenoxyethanol, Fragrance.']",https://www.sephora.com/product/power-advanced-wrinkle-fighter-moisturizer-P404168?icid2=products%20grid:p404168:product
Algenist,Multi-Perfecting Pore Corrector Gel Moisturizer,['A lightweight gel-cream moisturizer that absorbs quickly and hydrates skin while visibly refining pores and smoothing skin texture.'],[],[],"-Alguronic Acid: Support skin’s cell renewal processes and supports elastin synthesis.,-Salicylic Acid: Exfoliates dead skin cells and unclogs pores.,-Oligosaccharides: Tighten and strengthen pore walls to minimize enlarged pores.,-Beet Root Extract: Provides hydration and skin nourishment.,,Water, Caprylic/Capric Triglyceride, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, Squalane, Algae Exopolysaccharides, Salix Nigra (Willow) Bark Extract, Salicylic Acid, Hibiscus Sabdariffa Flower Extract, Lens Esculenta (Lentil) Seed Extract, Glycerin, Beta Vulgaris (Beet) Root Extract, Rosa Multiflora Fruit Extract, Glycine Soja (Soybean) Extract, Sorbitan Isostearate, Dimethicone, Hydrolyzed Corn Starch, Silica, Caprylyl Glycol, Polysorbate 60, Potassium Sorbate, Ethylhexylglycerin, Mica, Dimethicone/PEG-10/15 Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium EDTA, Sodium Benzoate, 3-Méthyl-4-(2,6,6-triméthyl-2-cyclohexène-1-yl)-3-butène-2-one, Phenoxyethanol, Chlorophenesin, Fragrance.",https://www.sephora.com/product/multi-perfecting-pore-corrector-gel-moisturizer-P377370?icid2=products%20grid:p377370:product
Algenist,GENIUS White Brightening Moisture Softener,"A softener to hydrate brighten and gently soothe skin.					",[],[],"-Patented Alguronic Acid: Reduces the appearance of fine lines and wrinkles.,-AlgaBright Complex: Visibly brightens and evens out skin tone.,-Botanical Extract Complex from Japan (Japanese Camellia, Chnpi Extract, and Shekwasha Extract): Reduces melanin production and offers antioxidant benefits.,-Ascorbyl Glucoside: Visibly brightens skin tone.,,Water, Pentylene Glycol, Ethoxydiglycol, Algae Exopolysaccharides, Ascorbyl Glucoside, Niacinamide, Caprylyl Glycol, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Algae Extract, Hexylene Glycol, Acrylates/ C 10-30 Alkyl Acrylate Crosspolymer, Camellia Japonica Seed Extract, Bis-PEG-18 Methyl Ether Dimethyl Silane, PEG-12 Dimethicone, PEG-12, PEG-12 Monoallyl Ether, Biosaccharide Gum-1, Glycerin, Citrus Aurantium Tachibana Peel Extract, Sodium Hydroxide, Methyl Lactate, Butylene Glycol, Citrus Depressa Peel Extract, Tocopheryl Acetate, Phenoxyethanol, Fragrance, Linalool.",https://www.sephora.com/product/genius-white-brightening-moisture-softener-P393645?icid2=products%20grid:p393645:product
Algenist,Concentrated Reconstructing Serum,An oil-free serum formulated to minimize wrinkles boost radiance and rebuild skin firmness in 10 days.,[],[],"-Alguronic Acid: Supports natural cell regeneration and elastin synthesis.,-Tetrapeptide-21:Fosters natural collagen synthesis for firmer-looking skin.,-Fruit Acid Complex: Supports natural cell turnover for brighter, more radiant skin.,,Water, Dimethicone, Isononyl Isononanoate, Pentylene Glycol, Glycerin, Saccharum Officinarum Extract, Caprylic/Capric Triglyceride, Butylene Glycol, Glyceryl Stearate, Hydroxyphenoxy Propionic Acid, PEG-100 Stearate, Niacinamide, Algae Exopolysaccharides, Tetrapeptide-21, Beta-Glucan, Algae Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Malus Domestica Fruit (Apple) Cell Culture Extract, Inula Crithmoide Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Glucosamine HCL, Pisum Sativum (Pea) Extract, Ergothioneine, Cetearyl Alcohol, Lecithin, Sorbitol, Xanthan Gum, Ethylhexylglycerin, Caprylyl Glycol, Ceteareth-20, Sclerotium Gum, Propanediol, Sodium Hydroxide, Hexylene Glycol, Sodium Benzoate, Disodium EDTA, 1,2-Hexanediol, Benzoic Acid, Potassium Sorbate, Citral, Fragrance (Parfum), Phenoxyethanol.",https://www.sephora.com/product/concentrated-reconstructing-serum-P282934?icid2=products%20grid:p282934:product
Algenist,Regenerative Anti-Aging Lotion,[],[],[],"-Alguronic Acid: Increases cell regeneration and elastin synthesis.,-Vitamins C and E: Reduce wrinkles, evens skin tone and boost skin radiance.,-Algae Extract: Smooths skin texture and builds skin firmness.,,Water/Eau (Aqua), Isononyl Isononanoate, Isohexadecane, Glycerin, Pentylene Glycol, Ascorbyl Glucoside, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Butylene Glycol, Sorbitan Stearate, Cetyl Phosphate, Glyceryl Stearate, PEG-100 Stearate, Aminomethyl Propanol, Dimethicone, Algae Exopolysaccharides, Pyrus Malus Fruit Extract (Pyrus Malus (Apple) Fruit Extract), Bambusa Vulgaris (Bamboo) Leaf/stem Extract, Oligopeptide-68, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Pisum Sativum Extract (Pisum Sativum (Pea) Extract), Alaria Esculenta Extract, Tocopheryl Acetate, Ergothioneine, Caprylic/Capric Triglyceride, Glucosamine HCL, Citrullus Vulgaris Fruit Extract (Citrullus Vulgaris (Watermelon) Fruit Extract), Lens Esculenta Fruit Extract (Lens Esculenta (Lentil) Fruit Extract), Rosa Multiflora Fruit Extract, Carbomer, Sodium Oleate, Cetyl Alcohol, Hexylene Glycol, Disodium EDTA, Hydrogenated Lecithin, Caprylyl Glycol, Polysorbate 20, Fragrance (Parfum), Sodium PCA, Phenoxyethanol, Sodium Lactate, Glycine Soja Oil (Glycine Soja (Soybean) Oil), Ethylhexylglycerin.",https://www.sephora.com/product/regenerative-anti-aging-lotion-P296414?icid2=products%20grid:p296414:product
Algenist,Hydrating Essence Toner,['An alcohol- and oil-free toner that replenishes and balances skin.'],[],[],"-Alguronic Acid: Helps create a more youthful appearance through a patented and powerful compound that demonstrates significant antiaging properties.,-Witch Hazel: Soothes and moisturizes.,-Chamomile: Replenishes and balances skin.,,Water, Butylene Glycol, Sodium PCA, Hamamelis Virginiana (Witch Hazel) Water, Algae Exopolysaccharides, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Ascorbyl Glucoside, Aloe Barbadensis Leaf Extract, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Verbena Officinalis Extract, Tocopheryl Acetate, Glycerin, 1,2-Hexanediol, Caprylyl Glycol, Carbomer, Polysorbate 20, Ethylhexyglycerin, Benzoic Acid, Disodium EDTA, Phenoxyethanol, Fragrance.",https://www.sephora.com/product/hydrating-essence-toner-P386910?icid2=products%20grid:p386910:product
Algenist,GENIUS White Brightening Essence,['A brightening serum to visibly reduce dark spots and soften rough skin while improving the appearance of fine lines and wrinkles.\t\t\t\t'],[],[],"-Patented Alguronic Acid: Reduces the appearance of fine lines and wrinkles.,-AlgaBright Complex: Visibly brightens and evens out skin tone.,-Botanical Extract Complex from Japan (Japanese Camellia, Chnpi Extract, and Shekwasha Extract): Reduces melanin production and offers antioxidant benefits.,-Ascorbyl Glucoside: Visibly brightens skin tone.,,Water, Glycerin, Ascorbyl Glucoside, Dimethicone, Isononyl Isononanoate, Niacinamide, Caprylic/ Capric Triglyceride, Cetearyl Alcohol, Algae Exopolysaccharides, Glyceryl Stearate, PEG-100 Stearate, Camellia Japonica Seed Extract, Ceteareth-20, Algae Extract, Hydrogenated Lecithin, Sodium Citrate, Citrus Aurantium Tachibana Peel Extract, Xanthan Gum, Sodium Hydroxide, Chlorphenesin, Caprylyl Glycol, Disodium EDTA, Tocopheryl Acetate, Biosaccharide Gum-1, Citric Acid, Butylene Glycol, Citrus Depressa Peel Extract, Phenoxyethanol, Fragrance, Limonene, Linalool.",https://www.sephora.com/product/genius-white-brightening-essence-P393644?icid2=products%20grid:p393644:product
